status,title,doi,authors,year,code,website,keywords,projects,selected
publish,A multi-objective optimisation approach for class imbalance learning,10.1016/j.patcog.2011.01.015,Paolo Soda,2011,,https://doi.org/10.1016/j.patcog.2011.01.015,medical imaging,,FALSE
publish,Video-Rhino-Hygrometer: A New Method for Evaluation of Nasal Breathing after Nasal Surgery,10.2500/ajra.2010.24.3505,Manuele Casale; Marco Pappacena; Roberto Setola; Paolo Soda; Valerio Cusimano; Massimiliano Vitali; Ranko Mladina; Fabrizio Salvinelli,2010,,https://doi.org/10.2500/ajra.2010.24.3505,medical imaging,,FALSE
publish,Methods for greyscale representation of HEp-2 colour images,10.1109/cbms.2010.6042674,Ermanno Cordelli; Paolo Soda,2010,,https://doi.org/10.1109/cbms.2010.6042674,medical imaging,,FALSE
publish,Knowledge discovery and computer-based decision support in biomedicine,10.1016/j.artmed.2010.06.001,Paolo Soda; Mykola Pechenizkiy; Francesco Tortorella; Alexey Tsymbal,2010,,https://doi.org/10.1016/j.artmed.2010.06.001,,,FALSE
publish,Human movement onset detection from isometric force and torque measurements: A supervised pattern recognition approach,10.1016/j.artmed.2010.04.008,Paolo Soda; Stefano Mazzoleni; G. Cavallo; Eugenio Guglielmelli; Giulio Iannello,2010,,https://doi.org/10.1016/j.artmed.2010.04.008,medical imaging,,FALSE
publish,Early experiences in mitotic cells recognition on HEp-2 slides,10.1109/cbms.2010.6042611,Pasquale Foggia; Gennaro Percannella; Paolo Soda; Mario Vento,2010,,https://doi.org/10.1109/cbms.2010.6042611,medical imaging,,FALSE
publish,Decomposition Methods and Learning Approaches for Imbalanced Dataset: An Experimental Integration,10.1109/icpr.2010.763,Paolo Soda; Giulio Iannello,2010,,https://doi.org/10.1109/icpr.2010.763,medical imaging,,FALSE
publish,Advances in Computer-Based Autoantibodies Analysis,10.1007/978-3-642-11721-3_26,Paolo Soda; Giulio Iannello,2010,,https://doi.org/10.1007/978-3-642-11721-3_26,medical imaging,,FALSE
publish,A decision support system for Crithidia Luciliae image classification,10.1016/j.artmed.2010.05.005,Paolo Soda; Leonardo Onofri; Giulio Iannello,2010,,https://doi.org/10.1016/j.artmed.2010.05.005,medical imaging,,FALSE
publish,A 2D segmentation algorithm for the analisys of TBY-2 cells,10.1109/cbms.2010.6042651,Mariangela De Marco; Vittoria Locato; Paolo Soda; Luca Vollero,2010,,https://doi.org/10.1109/cbms.2010.6042651,medical imaging,,FALSE
publish,On the use of classification reliability for improving performance of the one-per-class decomposition method,10.1016/j.datak.2009.07.003,Giulio Iannello; Gennaro Percannella; Carlo Sansone; Paolo Soda,2009,,https://doi.org/10.1016/j.datak.2009.07.003,medical imaging,,FALSE
publish,Analysis and Classification of Crithidia Luciliae Fluorescent Images,10.1007/978-3-642-04146-4_60,Paolo Soda; Leonardo Onofri; Amelia Rigon; Giulio Iannello,2009,,,medical imaging,,FALSE
publish,An experimental comparison of MES aggregation rules in case of imbalanced datasets,10.1109/cbms.2009.5255382,Paolo Soda,2009,,https://doi.org/10.1109/cbms.2009.5255382,multimodal learning; medical imaging,,FALSE
publish,Aggregation of Classifiers for Staining Pattern Recognition in Antinuclear Autoantibodies Analysis,10.1109/titb.2008.2010855,Paolo Soda; Giulio Iannello,2009,,https://doi.org/10.1109/titb.2008.2010855,multimodal learning; medical imaging,,FALSE
publish,A low-cost video-based tool for clinical gait analysis,10.1109/iembs.2009.5333623,Paolo Soda; Andrea Carta; Domenico Formica; Eugenio Guglielmelli,2009,,https://doi.org/10.1109/iembs.2009.5333623,medical imaging,,FALSE
publish,A Hybrid Approach Handling Imbalanced Datasets,10.1007/978-3-642-04146-4_24,Paolo Soda,2009,,,clinical prediction; medical imaging,,FALSE
publish,A CAD SYSTEM FOR IIF TESTS,10.5220/0001544800430050,Paolo Soda; Giulio Iannello,2009,,https://doi.org/10.5220/0001544800430050,,,FALSE
publish,The Relevance of Computer-Aided-Diagnosis Systems in Microscopy Applications to Medicine and Biology,10.4018/978-1-59904-889-5.ch147,Paolo Soda; Giulio Iannello,2008,,https://doi.org/10.4018/978-1-59904-889-5.ch147,oncology; medical imaging,,FALSE
publish,Reliability Estimators for Classification by Decomposition Method: Experiments in the Medical Domain,10.1109/cbms.2008.142,Paolo Soda; Giulio Iannello,2008,,https://doi.org/10.1109/cbms.2008.142,multimodal learning; medical imaging,,FALSE
publish,Facing Polychotomies through Classification by Decomposition: Applications in the Bio-medical Domain,10.1007/978-3-540-92219-3_22,Paolo Soda,2008,,https://doi.org/10.1007/978-3-540-92219-3_22,medical imaging,,FALSE
publish,Ann-Based Classification Of Indirect Immuno Fluorescence Images,10.5281/zenodo.1071248,Paolo Soda; Giulio Iannello,2008,,,generative AI; medical imaging,,FALSE
publish,A multiple expert system for classifying fluorescent intensity in antinuclear autoantibodies analysis,10.1007/s10044-008-0116-z,Paolo Soda; Giulio Iannello; Mario Vento,2008,,https://doi.org/10.1007/s10044-008-0116-z,medical imaging,,FALSE
publish,A Supervised Pattern Recognition Approach for Human Movement Onset Detection,10.1109/cbms.2008.120,Paolo Soda; Stefano Mazzoleni; G. Cavallo; Eugenio Guglielmelli; Giulio Iannello,2008,,https://doi.org/10.1109/cbms.2008.120,medical imaging,,FALSE
publish,Indirect immunofluorescence in autoimmune diseases: Assessment of digital images for diagnostic purpose,10.1002/cyto.b.20356,Amelia Rigon; Paolo Soda; Danila Zennaro; Giulio Iannello; Antonella Afeltra,2007,,,medical imaging,,FALSE
publish,Early Experiences in the Staining Pattern Classification of HEp-2 Slides,10.1109/cbms.2007.42,Paolo Soda,2007,,https://doi.org/10.1109/cbms.2007.42,medical imaging,,FALSE
publish,A Hybrid Multi-Expert Systems for HEp-2 Staining Pattern Classification,10.1109/iciap.2007.9,Paolo Soda; Giulio Iannello,2007,,http://dblp.uni-trier.de/db/conf/iciap/iciap2007.html#SodaI07,multimodal learning; medical imaging,,FALSE
publish,Video-Rhino-Hygrometer (RH),10.1109/iembs.2006.259337,Manuele Casale; Valerio Cusimano; Fabrizio Salvinelli; Roberto Setola; Paolo Soda,2006,,https://doi.org/10.1109/iembs.2006.259337,medical imaging,,FALSE
publish,Using a Multiple Experts System to Classify Fluorescence Intensity in Antinuclear Autoantibodies Analysis,None,Paolo Soda; Giulio Iannello; Mario Vento,2006,,https://www.iris.unisa.it/handle/11386/1550948,,,FALSE
publish,Photo-bleaching compensation for autofocus algorithms in fluorescence microscope applications,10.1117/12.650096,Paolo Soda; Giulio Iannello,2006,,https://doi.org/10.1117/12.650096,medical imaging,,FALSE
publish,Automatic Acquisition of Immunofluorescence Images: Algorithms and Evaluation,10.1109/cbms.2006.53,Paolo Soda; A. Rigon; Antonella Afeltra; G. lannello,2006,,https://doi.org/10.1109/cbms.2006.53,medical imaging,,FALSE
publish,A Multi-Expert System to Classify Fluorescent Intensity in Antinuclear Autoantibodies Testing,10.1109/cbms.2006.21,Paolo Soda; Giulio Iannello,2006,,https://doi.org/10.1109/cbms.2006.21,medical imaging,,FALSE
publish,Serum Insulin and Glucose Tolerance in Obese Patients with or Without Associated Arterial Hypertension,10.1007/978-3-642-69977-1_86,Pasquale Strazzullo; Franco Contaldo; Francesco P. Cappuccio; A. Fischetti; Paolo Soda; Alfonso Leo; C Iovine; Mario Mancini,1985,,https://doi.org/10.1007/978-3-642-69977-1_86,,,FALSE
